Session,Date,Speaker,Age,Record #,Group #,Tier,Range,Result,Orthography,IPA Target,IPA Actual,Exact Match,IPA Target CV,IPA Actual CV,CV Match,IPA Target Syllable Count,IPA Actual Syllable Count,Syllable Count Match
Naima.030000,14/03/2004,Naima,03;00.00,2,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,403,4,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..7); (0..7),person ↔ ˈpʌɹsən; ˈpɜ˞hn̩,person,pʌɹsən,pɜhn,FALSE,CVCCVC,CVCC,FALSE,6,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,403,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),work ↔ ˈwʌɹk; ˈwɜ˞k,work,wʌɹk,wɜk,FALSE,GVCC,GVC,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,405,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..3); (0..3),yeah ↔ ˈjæ; ˈjæ,yeah,jæ,jæ,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,407,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..3); (0..3),yeah ↔ ˈjæ; ˈjæ,yeah,jæ,jæ,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,407,2,Orthography ↔ IPA Target; IPA Actual,(0..8) ↔ (0..10); (0..10),pancakes ↔ ˈpænˌkeɪks; ˈpæ̃nkeɪkθ,pancakes,pænkeɪks,pænkeɪkθ,FALSE,CVCCVVCC,CVCCVVCC,TRUE,8,8,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,407,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),and ↔ ˈænd; ən,and,ænd,ən,FALSE,VCC,VC,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,407,4,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..8); (0..8),longest ↔ ˈlɑŋɡəst; ˈlɑŋɡɪʃt,longest,lɑŋgəst,lɑŋgɪʃt,FALSE,CVCCVCC,CVCCVCC,TRUE,7,7,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,407,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),one ↔ ˈwʌn; wən,one,wʌn,wən,FALSE,GVC,GVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,407,6,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..3),in ↔ ˈɪn; ˈɪn,in,ɪn,ɪn,TRUE,VC,VC,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,410,1,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..5); (0..4),lots ↔ ˈlɑts; ˈlɑd,lots,lɑts,lɑd,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,410,2,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..3); (0..1),of ↔ ˈʌv; u,of,ʌv,u,FALSE,VC,V,FALSE,2,1,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,410,3,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..8); (0..7),measuring ↔ ˈmɛʒəɹɪŋ; ˈmɛduɪn,measuring,mɛʒəɹɪŋ,mɛduɪn,FALSE,CVCVCVC,CVCVVC,FALSE,7,6,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,410,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),tape ↔ ˈteɪp; teɪp,tape,teɪp,teɪp,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,410,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ˈtwɪn,yyy,*,twɪn,FALSE,*,CGVC,FALSE,1,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,410,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ˈwɪtʰ,yyy,*,wɪt,FALSE,*,GVC,FALSE,1,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,414,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..7),yyy ↔ *; dɛˈwɛni,yyy,*,dɛwɛni,FALSE,*,CVGVCV,FALSE,1,6,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,414,2,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..8); (0..7),measuring ↔ ˈmɛʒəɹɪŋ; ˈmɛðʊɪn,measuring,mɛʒəɹɪŋ,mɛðʊɪn,FALSE,CVCVCVC,CVCVVC,FALSE,7,6,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,414,3,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..6),tapes ↔ ˈteɪps; ˈteɪpʰ,tapes,teɪps,teɪp,FALSE,CVVCC,CVVC,FALSE,5,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,415,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..7),yyy ↔ *; ɪˈdɪstu,yyy,*,ɪdɪstu,FALSE,*,VCVCCV,FALSE,1,6,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,415,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),red ↔ ˈɹɛd; ˈwɛd,red,ɹɛd,wɛd,FALSE,CVC,GVC,FALSE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,415,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),long ↔ ˈlɑŋ; ˈlɑŋ,long,lɑŋ,lɑŋ,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,415,4,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..5),things ↔ ˈθɪŋz; ˈðɪnt,things,θɪŋz,ðɪnt,FALSE,CVCC,CVCC,TRUE,4,4,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,417,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),made ↔ ˈmeɪd; ˈmeɪ,made,meɪd,meɪ,FALSE,CVVC,CVV,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,417,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),out ↔ ˈaʊt; jaʊ,out,aʊt,jaʊ,FALSE,VVC,GVV,FALSE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,417,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),wood ↔ ˈwʊd; ˈwʊd,wood,wʊd,wʊd,TRUE,GVC,GVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,419,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..3),made ↔ ˈmeɪd; heɪ,made,meɪd,heɪ,FALSE,CVVC,CVV,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,419,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),out ↔ ˈaʊt; ˈja,out,aʊt,ja,FALSE,VVC,GV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,419,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..3),of ↔ ˈʌv; ʊːv,of,ʌv,ʊv,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,419,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),red ↔ ˈɹɛd; wɛ,red,ɹɛd,wɛ,FALSE,CVC,GV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,419,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),wood ↔ ˈwʊd; ˈwʊ,wood,wʊd,wʊ,FALSE,GVC,GV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,419,6,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),they ↔ ˈðeɪ; ðeɪ,they,ðeɪ,ðeɪ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,419,7,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..8); (0..7),painted ↔ ˈpeɪntəd; ˈpeɪtɪð,painted,peɪntəd,peɪtɪð,FALSE,CVVCCVC,CVVCVC,FALSE,7,6,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,419,8,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..1),it ↔ ˈɪt; ɪ,it,ɪt,ɪ,FALSE,VC,V,FALSE,2,1,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,421,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ðə,the,ðə,ðə,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,421,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),red ↔ ˈɹɛd; ˈwɪd,red,ɹɛd,wɪd,FALSE,CVC,GVC,FALSE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,421,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),rods ↔ ˈɹɑdz; ˈwɑtʰ,rods,ɹɑdz,wɑt,FALSE,CVCC,GVC,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,423,1,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..4); (0..2),they're ↔ ˈðɛɹ; də,they're,ðɛɹ,də,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,423,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),not ↔ ˈnɑt; ˈnɑ,not,nɑt,nɑ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,423,3,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..4),really ↔ ˈɹɪliː; wɪli,really,ɹɪli,wɪli,FALSE,CVCV,GVCV,FALSE,4,4,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,423,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),red ↔ ˈɹɛd; ˈwɛ,red,ɹɛd,wɛ,FALSE,CVC,GV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,423,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..6),rods ↔ ˈɹɑdz; ˈwɑːtʰ,rods,ɹɑdz,wɑt,FALSE,CVCC,GVC,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,427,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,431,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),when ↔ ˈwɛn; wɛn,when,wɛn,wɛn,TRUE,GVC,GVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),you ↔ ˈjuː; jɪ,you,ju,jɪ,FALSE,GV,GV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,3,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..7),stand ↔ ˈstænd; ˈstæ̃nd,stand,stænd,stænd,TRUE,CCVCC,CCVCC,TRUE,5,5,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,4,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),up ↔ ˈʌp; əb,up,ʌp,əb,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),it's ↔ ˈɪts; ɪts,it's,ɪts,ɪts,TRUE,VCC,VCC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..1),the ↔ ðə; ʊ,the,ðə,ʊ,FALSE,CV,V,FALSE,2,1,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,431,7,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),same ↔ ˈseɪm; ˈseɪm,same,seɪm,seɪm,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,8,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..4); (0..3),thing ↔ ˈθɪŋ; θɪŋ,thing,θɪŋ,θɪŋ,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,9,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..2),that ↔ ˈðæt; ðæ,that,ðæt,ðæ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,431,10,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),you ↔ ˈjuː; ju,you,ju,ju,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,11,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),lie ↔ ˈlaɪ; laɪ,lie,laɪ,laɪ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,431,12,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),down ↔ ˈdaʊn; ˈdaʊ̃,down,daʊn,daʊ,FALSE,CVVC,CVV,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,432,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),and ↔ ˈænd; ʊn,and,ænd,ʊn,FALSE,VCC,VC,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,432,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),when ↔ ˈwɛn; wɛn,when,wɛn,wɛn,TRUE,GVC,GVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,432,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),you ↔ ˈjuː; ju,you,ju,ju,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,432,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),lie ↔ ˈlaɪ; laɪ,lie,laɪ,laɪ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,432,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),down ↔ ˈdaʊn; ˈdaʊn,down,daʊn,daʊn,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,432,6,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..1),it's ↔ ˈɪts; ʊ,it's,ɪts,ʊ,FALSE,VCC,V,FALSE,3,1,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,432,7,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; də,the,ðə,də,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,432,8,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..3),same ↔ ˈseɪm; sɛm,same,seɪm,sɛm,FALSE,CVVC,CVC,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,432,9,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..4); (0..5),thing ↔ ˈθɪŋ; ˈθɪŋə,thing,θɪŋ,θɪŋə,FALSE,CVC,CVCV,FALSE,3,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,432,10,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,432,11,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..7),stand ↔ ˈstænd; ˈstæ̃nd,stand,stænd,stænd,TRUE,CCVCC,CCVCC,TRUE,5,5,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,432,12,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),up ↔ ˈʌp; əʔ,up,ʌp,əʔ,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,434,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..2),it's ↔ ˈɪts; st,it's,ɪts,st,FALSE,VCC,CC,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,434,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..6); (0..4),kind ↔ ˈkaɪnd; ˈkɑn,kind,kaɪnd,kɑn,FALSE,CVVCC,CVC,FALSE,5,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,434,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..1),of ↔ ˈʌv; ə,of,ʌv,ə,FALSE,VC,V,FALSE,2,1,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,434,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..3),like ↔ ˈlaɪk; laɪ,like,laɪk,laɪ,FALSE,CVVC,CVV,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,434,5,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..8); (0..8),spreading ↔ ˈspɹɛdɪŋ; ˈspwɛdɪŋ,spreading,spɹɛdɪŋ,spwɛdɪŋ,FALSE,CCCVCVC,CCGVCVC,FALSE,7,7,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,434,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),out ↔ ˈaʊt; aʊ,out,aʊt,aʊ,FALSE,VVC,VV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,434,7,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; ə,a,ə,ə,TRUE,V,V,TRUE,1,1,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,434,8,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..4),little ↔ ˈlɪtəl; ˈlɪʊ,little,lɪtəl,lɪʊ,FALSE,CVCVC,CVV,FALSE,5,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,434,9,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..7),child ↔ ˈʧaɪld; ˈtʃaɪʊt,child,ʧaɪld,tʃaɪʊt,FALSE,CVVCC,CCVVVC,FALSE,5,6,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,439,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..8),yyy ↔ *; iˈnʊŋwiu,yyy,*,inʊŋwiu,FALSE,*,VCVCGVV,FALSE,1,7,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,441,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..8),Mama ↔ ˈmɑmə; ˈmɑmeɪjɪ,Mama,mɑmə,mɑmeɪjɪ,FALSE,CVCV,CVCVVGV,FALSE,4,7,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,443,1,Orthography ↔ IPA Target; IPA Actual,(2..7) ↔ (0..4); (0..4),guess ↔ ˈɡɛs; ˈjɪʃ,guess,gɛs,jɪʃ,FALSE,CVC,GVC,FALSE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,443,2,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..4); (0..2),what ↔ ˈwʌt; wʊ,what,wʌt,wʊ,FALSE,GVC,GV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,1,Orthography ↔ IPA Target; IPA Actual,(2..8) ↔ (0..4); (0..4),you'll ↔ ˈjʊl; ˈjul,you'll,jʊl,jul,FALSE,GVC,GVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,444,2,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..6); (0..5),find ↔ ˈfaɪnd; faɪ̃t,find,faɪnd,faɪt,FALSE,CVVCC,CVVC,FALSE,5,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; əˈnaʊ,yyy,*,ənaʊ,FALSE,*,VCVV,FALSE,1,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ˈθɪju,yyy,*,θɪju,FALSE,*,CVGV,FALSE,1,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈʃiə,yyy,*,ʃiə,FALSE,*,CVV,FALSE,1,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,6,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..4),little ↔ ˈlɪtəl; ˈlɪl,little,lɪtəl,lɪl,FALSE,CVCVC,CVC,FALSE,5,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,7,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..4); (0..4),thing ↔ ˈθɪŋ; ˈθɪŋ,thing,θɪŋ,θɪŋ,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,444,8,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..12),yyy ↔ *; jɪˈdɪstfaɪlɪ,yyy,*,jɪdɪstfaɪlɪ,FALSE,*,GVCVCCCVVCV,FALSE,1,11,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,9,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,444,10,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,444,11,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈlʌ,yyy,*,lʌ,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,12,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈto,yyy,*,to,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,13,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; ɪ,yyy,*,ɪ,FALSE,*,V,FALSE,1,1,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,444,14,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..4); (0..1),that ↔ ˈðæt; ɪ,that,ðæt,ɪ,FALSE,CVC,V,FALSE,3,1,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,15,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),you ↔ ˈjuː; ˈju,you,ju,ju,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,444,16,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..4),think ↔ ˈθɪŋk; ˈθɪŋ,think,θɪŋk,θɪŋ,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,17,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; dæ,yyy,*,dæ,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,18,Orthography ↔ IPA Target; IPA Actual,(2..8) ↔ (0..5); (0..4),that's ↔ ˈðæts; ˈdæθ,that's,ðæts,dæθ,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,444,19,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; ə,a,ə,ə,TRUE,V,V,TRUE,1,1,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,444,20,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..6),faucet ↔ ˈfɑsət; ˈfɑsɪt,faucet,fɑsət,fɑsɪt,FALSE,CVCVC,CVCVC,TRUE,5,5,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,446,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ɪdə,yyy,*,ɪdə,FALSE,*,VCV,FALSE,1,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,446,2,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..4); (0..3),toe ↔ ˈtoʊ; ˈto,toe,toʊ,to,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,446,3,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..3); (0..2),is ↔ ˈɪz; ɪd,is,ɪz,ɪd,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,446,4,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; ə,a,ə,ə,TRUE,V,V,TRUE,1,1,TRUE
Naima.030623,07/10/2004,Naima,03;06.23,446,5,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..5),faucet ↔ ˈfɑsət; ˈfɑθɪ,faucet,fɑsət,fɑθɪ,FALSE,CVCVC,CVCV,FALSE,5,4,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,453,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈʊəɪ,yyy,*,ʊəɪ,FALSE,*,VVV,FALSE,1,3,FALSE
Naima.030623,07/10/2004,Naima,03;06.23,456,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..7),yyy ↔ *; jɪˈðɪŋɡ,yyy,*,jɪðɪŋg,FALSE,*,GVCVCC,FALSE,1,6,FALSE
